Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
86400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.7454467	0.0028767628	-7.7405133	-7.7503796	-7.780965	0.0028767628	-7.776032	-7.785898	7.745546	17015.252	23039.390508651733
86500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.7554126	0.0028767628	-7.750479	-7.7603455	-7.790931	0.0028767628	-7.785998	-7.795864	7.755512	17011.576	23074.528066158295
86600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.7653785	0.0028767628	-7.760445	-7.7703114	-7.800897	0.0028767628	-7.795964	-7.80583	7.765478	17007.9	23109.282443523407
86700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.7753444	0.0028767628	-7.770411	-7.7802773	-7.810863	0.0028767628	-7.8059297	-7.815796	7.7754436	17004.225	23144.12695479393
86800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.7853103	0.0028767628	-7.780377	-7.790243	-7.820829	0.0028767628	-7.8158956	-7.825762	7.785409	17000.549	23179.786811828613
86900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.7952757	0.0028767628	-7.790343	-7.800209	-7.830795	0.0028767628	-7.8258615	-7.8357277	7.7953753	16996.873	23214.7798101902
87000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.8052416	0.0028767628	-7.8003087	-7.810175	-7.8407607	0.0028767628	-7.8358274	-7.8456936	7.805342	16993.197	23249.58103609085
87100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.8152075	0.0028767628	-7.8102746	-7.820141	-7.850726	0.0028767628	-7.8457932	-7.8556595	7.8153076	16989.525	23284.44890332222
87200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.8251734	0.0028767628	-7.8202405	-7.8301067	-7.860692	0.0028767628	-7.855759	-7.8656254	7.825272	16985.85	23319.506373882294
87300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.8351393	0.0028767628	-7.8302064	-7.8400726	-7.870658	0.0028767628	-7.865725	-7.8755913	7.8352385	16982.176	23354.443516731262
87400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.845105	0.0028767628	-7.8401723	-7.8500385	-7.880624	0.0028767628	-7.875691	-7.885557	7.8452053	16978.502	23389.757845640182
87500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.8550706	0.0028767628	-7.850138	-7.8600044	-7.8905897	0.0028767628	-7.885657	-7.895523	7.8551707	16974.83	23425.061358690262
87600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.8650374	0.0028767628	-7.860104	-7.8699703	-7.9005556	0.0028767628	-7.8956227	-7.905489	7.865136	16971.158	23460.06295108795
87700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.875003	0.0028767628	-7.87007	-7.879936	-7.910521	0.0028767628	-7.9055886	-7.915455	7.875103	16967.486	23495.143818616867
87800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.8849688	0.0028767628	-7.880036	-7.889902	-7.920488	0.0028767628	-7.9155545	-7.9254208	7.8850694	16963.814	23530.936066627502
87900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.894935	0.0028767628	-7.890002	-7.899868	-7.9304533	0.0028767628	-7.9255204	-7.9353867	7.8950343	16960.145	23566.265136241913
88000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.904901	0.0028767628	-7.8999677	-7.909834	-7.940419	0.0028767628	-7.9354863	-7.9453526	7.9049993	16956.475	23601.53157067299
88100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.914867	0.0028767628	-7.9099336	-7.9198	-7.9503856	0.0028767628	-7.945452	-7.9553185	7.9149666	16952.803	23636.84216094017
88200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.924833	0.0028767628	-7.9198995	-7.9297657	-7.9603515	0.0028767628	-7.955418	-7.9652843	7.9249325	16949.133	23672.17233657837
88300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.9347987	0.0028767628	-7.9298654	-7.9397316	-7.9703174	0.0028767628	-7.965384	-7.9752502	7.934898	16945.463	23707.325134515762
88400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.9447646	0.0028767628	-7.9398313	-7.9496975	-7.9802833	0.0028767628	-7.97535	-7.985216	7.9448633	16941.793	23742.68523812294
88500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.95473	0.0028767628	-7.949797	-7.9596634	-7.990249	0.0028767628	-7.985316	-7.995182	7.9548297	16938.125	23777.919386148453
88600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.964696	0.0028767628	-7.959763	-7.9696293	-8.000221	0.0028841628	-7.9952817	-8.005173	7.964796	16934.455	23813.295892953873
88700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.974662	0.0028767628	-7.969729	-7.979595	-8.010229	0.002890527	-8.005273	-8.015186	7.9747615	16930.781	23849.322591781616
88800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.9846277	0.0028767628	-7.979695	-7.989561	-8.020243	0.002890527	-8.015286	-8.0252	7.9847274	16927.104	23884.81471300125
88900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-7.9945936	0.0028767628	-7.9896607	-7.999527	-8.030256	0.002890527	-8.0253	-8.035213	7.9946938	16923.426	23920.3575694561
89000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.004581	0.0028904786	-7.9996266	-8.009539	-8.040271	0.002890527	-8.035314	-8.045227	8.004683	16919.748	23955.689751386642
89100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.014596	0.002890527	-8.009639	-8.019552	-8.050283	0.002890527	-8.045327	-8.055241	8.014696	16916.064	23991.022248506546
89200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.02461	0.002890527	-8.019652	-8.029566	-8.060298	0.002890527	-8.055341	-8.065254	8.02471	16912.38	24026.541483402252
89300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.034623	0.002890527	-8.029666	-8.039579	-8.070312	0.002890527	-8.065354	-8.075268	8.034723	16908.7	24061.969934940338
89400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.044636	0.002890527	-8.03968	-8.049593	-8.080325	0.002890527	-8.075368	-8.085281	8.044737	16905.016	24097.49472641945
89500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.054649	0.002890527	-8.049693	-8.059607	-8.090338	0.002890527	-8.0853815	-8.095295	8.05475	16901.332	24133.03246474266
89600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.064663	0.002890527	-8.059707	-8.06962	-8.100351	0.002890527	-8.095395	-8.105309	8.064764	16897.654	24168.900923252106
89700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.074677	0.002890527	-8.06972	-8.079634	-8.110365	0.002890527	-8.105409	-8.115322	8.074778	16893.969	24204.440359830856
89800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.08469	0.002890527	-8.079734	-8.089647	-8.120379	0.002890527	-8.115422	-8.125336	8.084791	16890.29	24239.94345021248
89900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.094705	0.002890527	-8.089747	-8.099661	-8.130392	0.002890527	-8.125436	-8.135349	8.094805	16886.61	24275.4838078022
90000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.104718	0.002890527	-8.099761	-8.109674	-8.140407	0.002890527	-8.135449	-8.145363	8.104818	16882.928	24311.182824373245
90100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.114732	0.002890527	-8.109775	-8.119688	-8.15042	0.002890527	-8.145463	-8.155376	8.114832	16879.248	24346.750287771225
90200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.124744	0.002890527	-8.119788	-8.129702	-8.160434	0.002890527	-8.155477	-8.16539	8.1248455	16875.57	24382.190826416016
90300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.134758	0.002890527	-8.129802	-8.139715	-8.170446	0.002890527	-8.16549	-8.175404	8.134859	16871.89	24417.900052070618
90400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.144772	0.002890527	-8.139815	-8.149729	-8.18046	0.002890527	-8.175504	-8.185417	8.144873	16868.21	24453.53990149498
90500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.154786	0.002890527	-8.149829	-8.159742	-8.190474	0.002890527	-8.185517	-8.195431	8.154886	16864.533	24489.012667417526
90600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.164799	0.002890527	-8.1598425	-8.169756	-8.200488	0.002890527	-8.195531	-8.205444	8.1649	16860.854	24525.346206903458
90700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.174813	0.002890527	-8.169856	-8.1797695	-8.210501	0.002890527	-8.205544	-8.215458	8.174913	16857.176	24560.948289632797
90800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.184827	0.002890527	-8.17987	-8.189783	-8.220515	0.002890527	-8.215558	-8.2254715	8.184927	16853.498	24596.553272247314
90900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.19484	0.002890527	-8.189883	-8.199797	-8.230529	0.002890527	-8.225572	-8.235485	8.194941	16849.822	24632.41633415222
91000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.204853	0.002890527	-8.199897	-8.20981	-8.240542	0.002890527	-8.235585	-8.245499	8.204954	16846.148	24668.08864235878
91100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.214867	0.002890527	-8.20991	-8.219824	-8.250555	0.002890527	-8.245599	-8.255512	8.214968	16842.47	24703.794028520584
91200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.22488	0.002890527	-8.219924	-8.229837	-8.260569	0.002890527	-8.255612	-8.265526	8.224981	16838.797	24739.549700737
91300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.234895	0.002890527	-8.229938	-8.239851	-8.270582	0.002890527	-8.265626	-8.275539	8.234995	16835.12	24775.414703130722
91400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.244907	0.002890527	-8.239951	-8.249865	-8.280597	0.002890527	-8.27564	-8.285553	8.2450075	16831.445	24811.18496489525
91500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.254922	0.002890527	-8.249965	-8.259878	-8.290609	0.002890527	-8.285653	-8.295567	8.255022	16827.773	24847.813509464264
91600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.2649355	0.002890527	-8.259978	-8.269892	-8.300624	0.002890527	-8.295667	-8.30558	8.265036	16824.1	24883.735864639282
91700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.274949	0.002890527	-8.269992	-8.279905	-8.310637	0.002890527	-8.30568	-8.315594	8.275049	16820.424	24919.608826875687
91800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.284962	0.002890527	-8.280005	-8.289919	-8.320651	0.002890527	-8.315694	-8.325607	8.285063	16816.75	24955.493407964706
91900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.294975	0.002890527	-8.290019	-8.2999325	-8.330664	0.002890527	-8.325707	-8.335621	8.295076	16813.078	24991.341898918152
92000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.304989	0.002890527	-8.300033	-8.309946	-8.340677	0.002890527	-8.335721	-8.345634	8.30509	16809.406	25027.24839949608
92100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.315003	0.002890527	-8.310046	-8.31996	-8.350691	0.002890527	-8.345735	-8.355648	8.315104	16805.734	25063.201165914536
92200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.325016	0.002890527	-8.32006	-8.329973	-8.360705	0.002890527	-8.355748	-8.365662	8.325117	16802.064	25099.130580425262
92300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.335031	0.002890527	-8.330073	-8.339987	-8.370718	0.002890527	-8.365762	-8.375675	8.335131	16798.39	25135.186146497726
92400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.345044	0.002890527	-8.340087	-8.35	-8.380733	0.002890527	-8.375775	-8.385689	8.345144	16794.72	25171.34770989418
92500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.355058	0.002890527	-8.3501005	-8.360014	-8.390746	0.002890527	-8.385789	-8.395702	8.355158	16791.05	25207.87924194336
92600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.36507	0.002890527	-8.360114	-8.370028	-8.40076	0.002890527	-8.3958025	-8.405716	8.365171	16787.38	25243.838300943375
92700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.375084	0.002890527	-8.370128	-8.380041	-8.410772	0.002890527	-8.405816	-8.4157295	8.375185	16783.71	25279.891713380814
92800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.3850975	0.002890527	-8.380141	-8.390055	-8.420786	0.002890527	-8.41583	-8.425743	8.385199	16780.043	25316.07602953911
92900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.395112	0.002890527	-8.390155	-8.400068	-8.4307995	0.002890527	-8.425843	-8.435757	8.395212	16776.373	25352.39762711525
93000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.405125	0.002890527	-8.400168	-8.410082	-8.440814	0.002890527	-8.435857	-8.44577	8.405226	16772.705	25388.618714571
93100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.415139	0.002890527	-8.410182	-8.420095	-8.450827	0.002890527	-8.44587	-8.455784	8.415239	16769.04	25424.834436416626
93200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.425153	0.002890527	-8.420196	-8.430109	-8.460841	0.002890527	-8.455884	-8.465797	8.425253	16765.37	25461.003018140793
93300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.435166	0.002890527	-8.430209	-8.440123	-8.470855	0.002890527	-8.465898	-8.475811	8.4352665	16761.703	25497.18572497368
93400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.445179	0.002890527	-8.440223	-8.450136	-8.480868	0.002890527	-8.475911	-8.485825	8.44528	16758.037	25534.119319200516
93500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.455193	0.002890527	-8.450236	-8.46015	-8.490881	0.002890527	-8.485925	-8.495838	8.455294	16754.371	25570.29221200943
93600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.465206	0.002890527	-8.46025	-8.470163	-8.500895	0.002890527	-8.495938	-8.505852	8.465307	16750.705	25606.52157473564
93700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.475221	0.002890527	-8.4702635	-8.480177	-8.510908	0.002890527	-8.505952	-8.515865	8.475321	16747.04	25642.895787477493
93800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.485233	0.002890527	-8.480277	-8.4901905	-8.520923	0.002890527	-8.515965	-8.525879	8.485334	16743.373	25679.319482326508
93900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.495248	0.002890527	-8.490291	-8.500204	-8.530935	0.002890527	-8.525979	-8.5358925	8.495348	16739.707	25715.62828230858
94000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.505261	0.002890527	-8.500304	-8.510218	-8.54095	0.002890527	-8.535993	-8.545906	8.505362	16736.047	25752.05935907364
94100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.515275	0.002890527	-8.510318	-8.520231	-8.550963	0.002890527	-8.546006	-8.55592	8.515375	16732.38	25788.464222431183
94200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.525288	0.002890527	-8.520331	-8.530245	-8.560977	0.002890527	-8.55602	-8.565933	8.525389	16728.719	25824.951023817062
94300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.535301	0.002890527	-8.530345	-8.540258	-8.57099	0.002890527	-8.566033	-8.575947	8.535402	16725.055	25861.347371816635
94400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.545315	0.002890527	-8.540359	-8.550272	-8.581003	0.002890527	-8.576047	-8.58596	8.545416	16721.39	25898.30883693695
94500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.555329	0.002890527	-8.550372	-8.560286	-8.591017	0.002890527	-8.586061	-8.595974	8.555429	16717.729	25934.76296520233
94600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.565342	0.002890527	-8.560386	-8.570299	-8.601031	0.002890527	-8.596074	-8.605988	8.565442	16714.068	25971.10293507576
94700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.5753565	0.002890527	-8.570399	-8.580313	-8.611044	0.002890527	-8.606088	-8.616001	8.575457	16710.408	26007.507081270218
94800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.58537	0.002890527	-8.580413	-8.590326	-8.621058	0.002890527	-8.616101	-8.626015	8.58547	16706.744	26044.096468925476
94900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.595384	0.002890527	-8.590426	-8.60034	-8.631072	0.002890527	-8.626115	-8.636028	8.595484	16703.082	26080.767632961273
95000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.605396	0.002890527	-8.60044	-8.610353	-8.641086	0.002890527	-8.636128	-8.646042	8.605497	16699.426	26117.389644622803
95100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.61541	0.002890527	-8.610454	-8.620367	-8.651098	0.002890527	-8.646142	-8.656055	8.615511	16695.766	26153.820502758026
95200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.625423	0.002890527	-8.620467	-8.630381	-8.661112	0.002890527	-8.656156	-8.666069	8.6255245	16692.104	26190.267938375473
95300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.635438	0.002890527	-8.630481	-8.640394	-8.671125	0.002890527	-8.666169	-8.676083	8.635538	16688.445	26227.489934921265
95400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.645451	0.002890527	-8.640494	-8.650408	-8.68114	0.002890527	-8.676183	-8.686096	8.645552	16684.787	26264.043237686157
95500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.655465	0.002890527	-8.650508	-8.660421	-8.691153	0.002890527	-8.686196	-8.69611	8.655565	16681.13	26300.724578857422
95600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.665479	0.002890527	-8.6605215	-8.670435	-8.701167	0.002890527	-8.69621	-8.706123	8.665579	16677.47	26337.367656946182
95700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.675492	0.002890527	-8.670535	-8.680449	-8.711181	0.002890527	-8.7062235	-8.716137	8.675592	16673.814	26374.153599262238
95800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.685505	0.002890527	-8.680549	-8.690462	-8.721194	0.002890527	-8.716237	-8.7261505	8.685606	16670.158	26410.901304006577
95900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.6955185	0.002890527	-8.690562	-8.700476	-8.731207	0.002890527	-8.726251	-8.736164	8.69562	16666.5	26447.613450288773
96000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.705532	0.002890527	-8.700576	-8.710489	-8.74122	0.002890527	-8.736264	-8.746178	8.705633	16662.844	26484.635677337646
96100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.715547	0.002890527	-8.710589	-8.720503	-8.751234	0.002890527	-8.746278	-8.756191	8.715647	16659.188	26521.439013004303
96200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.725559	0.002890527	-8.720603	-8.730516	-8.761249	0.002890527	-8.756291	-8.766205	8.72566	16655.533	26559.152436733246
96300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.735574	0.002890527	-8.730617	-8.74053	-8.771261	0.002890527	-8.766305	-8.776218	8.735674	16651.877	26596.204762220383
96400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.745587	0.002890527	-8.74063	-8.750544	-8.781276	0.002890527	-8.776319	-8.786232	8.7456875	16648.225	26632.896503686905
96500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.755601	0.002890527	-8.750644	-8.760557	-8.791289	0.002890527	-8.786332	-8.796246	8.755701	16644.568	26669.689140081406
96600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.765614	0.002890527	-8.760657	-8.770571	-8.801303	0.002890527	-8.796346	-8.806259	8.765715	16640.914	26706.672032117844
96700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.775627	0.002890527	-8.770671	-8.780584	-8.811316	0.002890527	-8.806359	-8.816273	8.775728	16637.262	26743.52187228203
96800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.785641	0.002890527	-8.780684	-8.790598	-8.821329	0.002890527	-8.816373	-8.826286	8.785742	16633.61	26780.092117786407
96900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.795655	0.002890527	-8.790698	-8.8006115	-8.831343	0.002890527	-8.826386	-8.8363	8.795755	16629.955	26816.97109222412
97000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.805668	0.002890527	-8.800712	-8.810625	-8.841357	0.002890527	-8.8364	-8.846313	8.805769	16626.305	26853.81253361702
97100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.815682	0.002890527	-8.810725	-8.820639	-8.85137	0.002890527	-8.846414	-8.856327	8.815783	16622.65	26890.803264141083
97200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.825696	0.002890527	-8.820739	-8.830652	-8.861384	0.002890527	-8.856427	-8.866341	8.825796	16619.0	26928.401407957077
97300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.83571	0.002890527	-8.830752	-8.840666	-8.871398	0.002890527	-8.866441	-8.876354	8.83581	16615.35	26965.48970222473
97400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.845722	0.002890527	-8.840766	-8.850679	-8.881412	0.002890527	-8.876454	-8.886368	8.845823	16611.697	27002.524617910385
97500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.855736	0.002890527	-8.85078	-8.860693	-8.891424	0.002890527	-8.886468	-8.896381	8.855837	16608.05	27039.70810866356
97600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.865749	0.002890527	-8.860793	-8.870707	-8.901438	0.002890527	-8.8964815	-8.906395	8.86585	16604.398	27076.91444325447
97700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.875764	0.002890527	-8.870807	-8.88072	-8.911451	0.002890527	-8.906495	-8.916409	8.875864	16600.75	27113.92371225357
97800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.8857765	0.002890527	-8.88082	-8.890734	-8.921466	0.002890527	-8.916509	-8.926422	8.885877	16597.1	27151.007763385773
97900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-8.895791	0.002890527	-8.890834	-8.900747	-8.9314785	0.002890527	-8.926522	-8.936436	8.895891	16593.45	27188.036323308945
